Speed,LapDistPct,Lat,Lon,Brake,Throttle,RPM,SteeringWheelAngle,Gear,LatAccel,LongAccel,YawRate
28.034744262695312,0.8785731196403503,-34.008636839842936,150.73006585402055,0.01429763063788414,0.005487137474119663,5036.1552734375,0.5223788619041443,2,15.300792694091797,-1.498727798461914,0.684461236000061
27.9698543548584,0.8787532448768616,-34.008640806713636,150.7300673689797,0.011676395311951637,0.005487137474119663,5022.95458984375,0.5145339369773865,2,16.658676147460938,-1.6010937690734863,0.68080735206604
27.90290641784668,0.8789332509040833,-34.00864477358434,150.73006899295243,0.008221136406064034,0.005487137474119663,5010.712890625,0.5145338773727417,2,16.771879196166992,-1.5939123630523682,0.6907747983932495
27.834381103515625,0.8791130781173706,-34.008648740455044,150.7300706169252,0.004885024391114712,0.005487137474119663,5000.9306640625,0.5162769556045532,2,17.331995010375977,-1.5625282526016235,0.6773609519004822
27.769636154174805,0.879292368888855,-34.00865261708205,150.73007224023726,0.003693553153425455,0.005487137474119663,4990.59765625,0.5177290439605713,2,15.318487167358398,-1.4018495082855225,0.6715309023857117
27.705360412597656,0.8794712424278259,-34.00865658395276,150.73007397256296,0.0026212320663034916,0.005487137474119663,4977.59228515625,0.521796464920044,2,15.726912498474121,-1.3468430042266846,0.6598300337791443
27.644407272338867,0.8796496391296387,-34.00866046057976,150.73007570422794,0.0,0.005487137474119663,4965.07568359375,0.5273174047470093,2,14.845757484436035,-1.2380070686340332,0.6452695727348328
27.583723068237305,0.8798277974128723,-34.008664337206774,150.73007743655364,0.0,0.005487137474119663,4950.75146484375,0.5331277251243591,2,16.419816970825195,-1.2563645839691162,0.6506463289260864
27.521244049072266,0.8800055980682373,-34.00866812386522,150.73007927657162,0.0,0.005487137474119663,4934.6201171875,0.5403910279273987,2,16.09453582763672,-1.2717126607894897,0.68218994140625
27.45901870727539,0.8801836967468262,-34.00867191024854,150.73008111658956,0.0,0.005487137474119663,4921.98779296875,0.5456207394599915,2,15.804888725280762,-1.3303427696228027,0.7265445590019226
27.39474105834961,0.8803613781929016,-34.008675696906984,150.73008306496044,0.0,0.005487137474119663,4911.8076171875,0.5482349395751953,2,16.316314697265625,-1.426109790802002,0.7401571869850159
27.327594757080078,0.8805385231971741,-34.00867948356543,150.73008501333132,0.0,0.005487137474119663,4902.0478515625,0.5485254526138306,2,17.336889266967773,-1.4454423189163208,0.6988606452941895
27.26019859313965,0.8807152509689331,-34.00868326994874,150.73008696236292,0.0,0.005487137474119663,4889.4384765625,0.5499781370162964,2,17.136253356933594,-1.233349084854126,0.6939036250114441
27.193021774291992,0.8808915019035339,-34.00868696636349,150.73008901842604,0.0,0.0033755148760974407,4870.65380859375,0.555499255657196,2,17.683074951171875,-1.205675482749939,0.7398784160614014
27.122926712036133,0.8810673356056213,-34.00869066277825,150.7300910751499,0.0,0.0033755144104361534,4853.1044921875,0.5618903040885925,2,18.1135196685791,-1.40560781955719,0.7898464798927307
27.052766799926758,0.8812432885169983,-34.008694268949306,150.73009313187373,0.0,0.0005702922353520989,4844.6865234375,0.5694441795349121,2,16.717975616455078,-1.4286525249481201,0.8173282742500305
26.983966827392578,0.88141930103302,-34.00869796536406,150.7300952969505,0.0,0.0005702921189367771,4837.6015625,0.575545072555542,2,15.879094123840332,-1.3817588090896606,0.7946667075157166
26.915300369262695,0.8815945982933044,-34.00870157153511,150.73009757038022,0.0,0.0005702921189367771,4825.70068359375,0.5813564658164978,2,16.556562423706055,-1.3433797359466553,0.7289696931838989
26.841978073120117,0.8817694783210754,-34.00870508773761,150.730099735457,0.0,0.0005702921189367771,4813.89501953125,0.5909433960914612,2,18.8289852142334,-1.3747018575668335,0.658964216709137
26.765649795532227,0.8819438815116882,-34.00870860366497,150.73010200822603,0.0,0.0,4802.109375,0.603726863861084,2,19.646635055541992,-1.4055893421173096,0.6338618993759155
26.68804168701172,0.8821178078651428,-34.00871211986747,150.73010439000868,0.0,0.0,4789.17138671875,0.6141864061355591,2,19.771465301513672,-1.4368482828140259,0.6461021304130554
26.612197875976562,0.8822912573814392,-34.008715635794836,150.7301066627777,0.0,0.0,4775.91748046875,0.6208678483963013,2,18.648221969604492,-1.4296119213104248,0.6816532015800476
26.537748336791992,0.8824636340141296,-34.00871906175364,150.73010915291331,0.0,0.0,4763.19873046875,0.6223205327987671,2,17.957687377929688,-1.427429437637329,0.7200043797492981
26.46576690673828,0.8826352953910828,-34.00872248771243,150.73011153403527,0.0,0.0,4750.47119140625,0.6173816919326782,2,16.637651443481445,-1.3684823513031006,0.7078383564949036
26.395658493041992,0.8828065395355225,-34.00872582342754,150.7301140241709,0.0,0.0,4737.74658203125,0.6098288297653198,2,17.26266860961914,-1.3438060283660889,0.6679549813270569
